orden,linea,entrega,fecha_ingreso_inventario,fecha_aproximada_necesidad,dia_semana_aproximado,mes_aproximado,año_aproximado,fecha_entrega_real,nit_proveedor,CreationDate_proveedor,cantidad,pais,forma_envio,unidad_de_medida/U,terminos_de_pago,categoria_,STATUS_08,cumplio,dias_diferencia_entrega
77603425,02,01,2018-01-31,2017-10-09,Monday,October,2017,2017-11-17,509,2014-05-02 10:35:22.637,4500.0,ESPAÑA,AEREO,KG,GIRO ANTICIPADO,LENTES Y SUS ACCESORIOS,suspendido,0,39
77603425,04,01,2018-01-31,2017-10-09,Monday,October,2017,2017-11-17,509,2014-05-02 10:35:22.637,4500.0,ESPAÑA,AEREO,KG,GIRO ANTICIPADO,LENTES Y SUS ACCESORIOS,suspendido,0,39
77604775,09,01,2018-01-31,2017-12-15,Friday,December,2017,2017-12-17,3457326,2014-05-02 10:29:13.847,100.0,ESTADOS UNIDOS,AEREO,LB,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,2
77604775,12,01,2018-01-31,2017-12-15,Friday,December,2017,2017-12-17,3457326,2014-05-02 10:29:13.847,200.0,ESTADOS UNIDOS,AEREO,UD,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,2
77603425,01,01,2018-01-31,2017-10-09,Monday,October,2017,2017-11-17,509,2014-05-02 10:35:22.637,4500.0,ESPAÑA,AEREO,KG,GIRO ANTICIPADO,MODULOS LED Y SUS ACCESORIOS,suspendido,0,39
77605110,01,01,2018-01-31,2017-12-29,Friday,December,2017,2017-12-28,444444020,2016-10-31 18:15:31.280,1783.0,SOUTH KOREA,AEREO,KG,CONTADO,BAJO PEDIDO,suspendido,1,-1
77604654,03,01,2018-01-31,2017-11-30,Thursday,November,2017,2017-11-30,509,2014-05-02 10:35:22.637,1500.0,ESPAÑA,AEREO,KG,GIRO ANTICIPADO,MODULOS LED Y SUS ACCESORIOS,suspendido,1,0
77604775,01,01,2018-01-31,2017-12-15,Friday,December,2017,2017-12-17,3457326,2014-05-02 10:29:13.847,470.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,2
77604775,10,01,2018-01-31,2017-12-15,Friday,December,2017,2017-12-17,3457326,2014-05-02 10:29:13.847,50.0,ESTADOS UNIDOS,AEREO,UD,A 30 DIAS,OTROS,suspendido,0,2
77604781,01,01,2018-01-31,2017-12-22,Friday,December,2017,2017-12-28,93,2014-05-02 10:31:25.923,150.0,TAIWAN,AEREO,OZ,GIRO ANTICIPADO,OTROS,suspendido,0,6
77604777,08,01,2018-01-31,2017-12-15,Friday,December,2017,2017-12-14,889665105,2014-05-02 10:27:45.170,700.0,CANADA,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,1,-1
77604777,11,01,2018-01-31,2017-12-15,Friday,December,2017,2017-12-14,889665105,2014-05-02 10:27:45.170,80.0,CANADA,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,1,-1
77604777,14,01,2018-01-31,2017-12-15,Friday,December,2017,2017-12-14,889665105,2014-05-02 10:27:45.170,800.0,CANADA,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,1,-1
77603425,03,01,2018-01-31,2017-10-09,Monday,October,2017,2017-11-17,509,2014-05-02 10:35:22.637,4500.0,ESPAÑA,AEREO,KG,GIRO ANTICIPADO,MODULOS LED Y SUS ACCESORIOS,suspendido,0,39
77604654,04,01,2018-01-31,2017-11-30,Thursday,November,2017,2017-11-30,509,2014-05-02 10:35:22.637,1500.0,ESPAÑA,AEREO,KG,GIRO ANTICIPADO,MODULOS LED Y SUS ACCESORIOS,suspendido,1,0
77604777,01,01,2018-01-31,2017-12-15,Friday,December,2017,2017-12-14,889665105,2014-05-02 10:27:45.170,100.0,CANADA,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,1,-1
77604777,07,01,2018-01-31,2017-12-15,Friday,December,2017,2017-12-14,889665105,2014-05-02 10:27:45.170,80.0,CANADA,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,1,-1
77605111,01,01,2018-01-30,2018-01-31,Wednesday,January,2018,2018-01-24,444444020,2016-10-31 18:15:31.280,217.0,SOUTH KOREA,AEREO,KG,CONTADO,BAJO PEDIDO,suspendido,1,-7
77605009,01,01,2018-01-29,2018-01-10,Wednesday,January,2018,2018-01-03,112466897,2014-05-08 15:26:13.853,2000.0,ESTADOS UNIDOS,AEREO,OZ,GIRO ANTICIPADO,TORNILLERIA,suspendido,1,-7
77605178,01,01,2018-01-29,2018-01-22,Monday,January,2018,2018-01-19,112466897,2014-05-08 15:26:13.853,3000.0,ESTADOS UNIDOS,AEREO,OZ,GIRO ANTICIPADO,TORNILLERIA,suspendido,1,-3
77605140,01,01,2018-01-26,2018-01-16,Tuesday,January,2018,2018-01-08,444445095,2018-01-16 11:50:25.830,1500.0,CHINA,AEREO,OZ,GIRO ANTICIPADO,COMPONENTES ELECTRONICOS,suspendido,1,-8
77599294,01,01,2018-01-24,2017-11-30,Thursday,November,2017,2017-11-16,509,2014-05-02 10:35:22.637,20000.0,ESPAÑA,AEREO,UD,GIRO ANTICIPADO,PORTALAMPARAS,suspendido,1,-14
77604370,01,01,2018-01-11,2017-11-17,Friday,November,2017,2017-11-20,914403006658888,2017-11-07 17:01:08.730,503.0,CHINA,AEREO,KG,GIRO ANTICIPADO,OTROS,suspendido,0,3
77604197,01,01,2018-01-11,2017-11-03,Friday,November,2017,2017-11-03,5330,2014-05-02 10:33:51.213,8475.0,CHINA,MARITIMO,LB,GIRO ANTICIPADO,BOBINAS Y DISCOS DE ALUMINIO,suspendido,1,0
77604863,02,01,2018-01-03,2017-12-12,Tuesday,December,2017,2017-12-14,3457326,2014-05-02 10:29:13.847,4000.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,2
77604863,05,01,2018-01-03,2017-12-12,Tuesday,December,2017,2017-12-14,3457326,2014-05-02 10:29:13.847,5000.0,ESTADOS UNIDOS,AEREO,UD,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,2
77604863,04,01,2018-01-03,2017-12-12,Tuesday,December,2017,2017-12-14,3457326,2014-05-02 10:29:13.847,700.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,2
77604863,03,01,2018-01-03,2017-12-12,Tuesday,December,2017,2017-12-14,3457326,2014-05-02 10:29:13.847,1500.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,2
77604863,01,01,2018-01-03,2017-12-12,Tuesday,December,2017,2017-12-14,3457326,2014-05-02 10:29:13.847,80.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,2
77604864,01,01,2018-01-03,2017-12-11,Monday,December,2017,2017-12-18,3457326,2014-05-02 10:29:13.847,350.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,7
77604332,01,01,2017-12-29,2017-11-24,Friday,November,2017,2017-11-27,93,2014-05-02 10:31:25.923,170.0,TAIWAN,AEREO,OZ,GIRO ANTICIPADO,OTROS,suspendido,0,3
77604175,01,01,2017-12-29,2017-12-22,Friday,December,2017,2017-12-13,11788,2014-05-02 10:27:10.937,1021.0,ESTADOS UNIDOS,AEREO,KG,GIRO ANTICIPADO,MODULOS LED Y SUS ACCESORIOS,suspendido,1,-9
77604644,01,01,2017-12-29,2017-12-08,Friday,December,2017,2017-12-13,91761,2017-11-29 20:57:09.673,10.0,ESTADOS UNIDOS,AEREO,OZ,CONTADO,OTROS,suspendido,0,5
77604345,01,01,2017-12-29,2017-11-22,Wednesday,November,2017,2017-11-23,68511,2014-05-02 10:34:08.670,220.0,TAIWAN,AEREO,OZ,GIRO ANTICIPADO,COMPONENTES ELECTRONICOS,suspendido,0,1
77604175,04,01,2017-12-29,2017-12-22,Friday,December,2017,2017-12-13,11788,2014-05-02 10:27:10.937,520.0,ESTADOS UNIDOS,AEREO,KG,GIRO ANTICIPADO,MODULOS LED Y SUS ACCESORIOS,suspendido,1,-9
77604175,03,01,2017-12-29,2017-12-22,Friday,December,2017,2017-12-13,11788,2014-05-02 10:27:10.937,1028.0,ESTADOS UNIDOS,AEREO,KG,GIRO ANTICIPADO,OTROS,suspendido,1,-9
77604613,01,01,2017-12-29,2017-12-11,Monday,December,2017,2017-12-13,34552305,2014-05-02 10:37:17.647,160.0,TAIWAN,AEREO,OZ,GIRO ANTICIPADO,COMPONENTES ELECTRONICOS,suspendido,0,2
77603571,01,01,2017-12-06,2017-10-13,Friday,October,2017,2017-10-12,99740,2014-05-02 10:37:20.233,5000.0,CHINA,MARITIMO,KG,GIRO ANTICIPADO,"MATERIAL ELÉCTRICO PARA LUMINARIAS (PRENSAESTOPAS, BORNERAS, CONECTORES, FUSIBLES, FILTROS, ENTRE OTROS)",suspendido,1,-1
77604195,05,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-27,889665105,2014-05-02 10:27:45.170,810.0,CANADA,AEREO,KG,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,4
77604195,16,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-27,889665105,2014-05-02 10:27:45.170,325.0,CANADA,AEREO,KG,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,4
77604340,01,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-26,11788,2014-05-02 10:27:10.937,4000.0,ESTADOS UNIDOS,AEREO,OZ,GIRO ANTICIPADO,COMPONENTES ELECTRONICOS,suspendido,0,3
77604340,03,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-26,11788,2014-05-02 10:27:10.937,5000.0,ESTADOS UNIDOS,AEREO,OZ,GIRO ANTICIPADO,COMPONENTES ELECTRONICOS,suspendido,0,3
77604340,12,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-26,11788,2014-05-02 10:27:10.937,5000.0,ESTADOS UNIDOS,AEREO,KG,GIRO ANTICIPADO,COMPONENTES ELECTRONICOS,suspendido,0,3
77604340,16,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-26,11788,2014-05-02 10:27:10.937,1000.0,ESTADOS UNIDOS,AEREO,KG,GIRO ANTICIPADO,COMPONENTES ELECTRONICOS,suspendido,0,3
77604340,18,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-26,11788,2014-05-02 10:27:10.937,1000.0,ESTADOS UNIDOS,AEREO,KG,GIRO ANTICIPADO,COMPONENTES ELECTRONICOS,suspendido,0,3
77604340,06,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-26,11788,2014-05-02 10:27:10.937,350.0,ESTADOS UNIDOS,AEREO,KG,GIRO ANTICIPADO,COMPONENTES ELECTRONICOS,suspendido,0,3
77604340,20,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-26,11788,2014-05-02 10:27:10.937,800.0,ESTADOS UNIDOS,AEREO,OZ,GIRO ANTICIPADO,COMPONENTES ELECTRONICOS,suspendido,0,3
77604195,03,01,2017-11-30,2017-10-12,Thursday,October,2017,2017-10-27,889665105,2014-05-02 10:27:45.170,250.0,CANADA,AEREO,KG,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,15
77604195,11,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-27,889665105,2014-05-02 10:27:45.170,310.0,CANADA,AEREO,KG,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,4
77604195,13,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-27,889665105,2014-05-02 10:27:45.170,410.0,CANADA,AEREO,KG,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,4
77604195,15,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-27,889665105,2014-05-02 10:27:45.170,1320.0,CANADA,AEREO,KG,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,4
77604195,23,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-27,889665105,2014-05-02 10:27:45.170,448.0,CANADA,AEREO,KG,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,4
77604340,09,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-26,11788,2014-05-02 10:27:10.937,2200.0,ESTADOS UNIDOS,AEREO,KG,GIRO ANTICIPADO,COMPONENTES ELECTRONICOS,suspendido,0,3
77604340,13,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-26,11788,2014-05-02 10:27:10.937,390.0,ESTADOS UNIDOS,AEREO,KG,GIRO ANTICIPADO,COMPONENTES ELECTRONICOS,suspendido,0,3
77604195,09,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-27,889665105,2014-05-02 10:27:45.170,420.0,CANADA,AEREO,KG,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,4
77604195,10,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-27,889665105,2014-05-02 10:27:45.170,2000.0,CANADA,AEREO,KG,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,4
77604195,17,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-27,889665105,2014-05-02 10:27:45.170,325.0,CANADA,AEREO,KG,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,4
77604340,17,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-26,11788,2014-05-02 10:27:10.937,1000.0,ESTADOS UNIDOS,AEREO,KG,GIRO ANTICIPADO,COMPONENTES ELECTRONICOS,suspendido,0,3
77604195,02,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-27,889665105,2014-05-02 10:27:45.170,660.0,CANADA,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,4
77604195,04,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-27,889665105,2014-05-02 10:27:45.170,2000.0,CANADA,AEREO,KG,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,4
77604195,06,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-27,889665105,2014-05-02 10:27:45.170,810.0,CANADA,AEREO,KG,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,4
77604195,07,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-27,889665105,2014-05-02 10:27:45.170,500.0,CANADA,AEREO,KG,A 30 DIAS,OTROS,suspendido,0,4
77604195,18,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-27,889665105,2014-05-02 10:27:45.170,325.0,CANADA,AEREO,KG,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,4
77604195,19,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-27,889665105,2014-05-02 10:27:45.170,324.0,CANADA,AEREO,KG,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,4
77604195,20,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-27,889665105,2014-05-02 10:27:45.170,1900.0,CANADA,AEREO,KG,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,4
77604195,25,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-27,889665105,2014-05-02 10:27:45.170,1000.0,CANADA,AEREO,OZ,A 30 DIAS,"MATERIAL ELÉCTRICO PARA LUMINARIAS (PRENSAESTOPAS, BORNERAS, CONECTORES, FUSIBLES, FILTROS, ENTRE OTROS)",suspendido,0,4
77604340,02,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-26,11788,2014-05-02 10:27:10.937,800.0,ESTADOS UNIDOS,AEREO,OZ,GIRO ANTICIPADO,COMPONENTES ELECTRONICOS,suspendido,0,3
77604340,08,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-26,11788,2014-05-02 10:27:10.937,300.0,ESTADOS UNIDOS,AEREO,KG,GIRO ANTICIPADO,COMPONENTES ELECTRONICOS,suspendido,0,3
77604340,11,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-26,11788,2014-05-02 10:27:10.937,300.0,ESTADOS UNIDOS,AEREO,KG,GIRO ANTICIPADO,COMPONENTES ELECTRONICOS,suspendido,0,3
77604340,19,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-26,11788,2014-05-02 10:27:10.937,4000.0,ESTADOS UNIDOS,AEREO,OZ,GIRO ANTICIPADO,COMPONENTES ELECTRONICOS,suspendido,0,3
77604263,01,01,2017-11-30,2017-11-13,Monday,November,2017,2017-11-08,34552305,2014-05-02 10:37:17.647,100.0,TAIWAN,AEREO,OZ,GIRO ANTICIPADO,COMPONENTES ELECTRONICOS,suspendido,1,-5
77604195,08,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-27,889665105,2014-05-02 10:27:45.170,410.0,CANADA,AEREO,KG,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,4
77604195,14,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-27,889665105,2014-05-02 10:27:45.170,800.0,CANADA,AEREO,KG,A 30 DIAS,OTROS,suspendido,0,4
77604195,22,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-27,889665105,2014-05-02 10:27:45.170,297.0,CANADA,AEREO,KG,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,4
77604195,24,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-27,889665105,2014-05-02 10:27:45.170,415.0,CANADA,AEREO,KG,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,4
77604195,01,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-27,889665105,2014-05-02 10:27:45.170,400.0,CANADA,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,4
77604195,12,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-27,889665105,2014-05-02 10:27:45.170,410.0,CANADA,AEREO,KG,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,4
77604340,14,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-26,11788,2014-05-02 10:27:10.937,800.0,ESTADOS UNIDOS,AEREO,KG,GIRO ANTICIPADO,COMPONENTES ELECTRONICOS,suspendido,0,3
77604195,21,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-27,889665105,2014-05-02 10:27:45.170,440.0,CANADA,AEREO,KG,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,4
77604340,04,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-07,11788,2014-05-02 10:27:10.937,320.0,ESTADOS UNIDOS,AEREO,OZ,GIRO ANTICIPADO,COMPONENTES ELECTRONICOS,suspendido,1,-16
77604340,05,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-26,11788,2014-05-02 10:27:10.937,410.0,ESTADOS UNIDOS,AEREO,KG,GIRO ANTICIPADO,COMPONENTES ELECTRONICOS,suspendido,0,3
77604340,07,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-26,11788,2014-05-02 10:27:10.937,215.0,ESTADOS UNIDOS,AEREO,KG,GIRO ANTICIPADO,COMPONENTES ELECTRONICOS,suspendido,0,3
77604340,10,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-26,11788,2014-05-02 10:27:10.937,62.0,ESTADOS UNIDOS,AEREO,KG,GIRO ANTICIPADO,COMPONENTES ELECTRONICOS,suspendido,0,3
77604340,15,01,2017-11-30,2017-10-23,Monday,October,2017,2017-10-26,11788,2014-05-02 10:27:10.937,1000.0,ESTADOS UNIDOS,AEREO,KG,GIRO ANTICIPADO,COMPONENTES ELECTRONICOS,suspendido,0,3
77603410,06,01,2017-11-29,2017-09-29,Friday,September,2017,2017-10-10,509,2014-05-02 10:35:22.637,285.0,ESPAÑA,AEREO,KG,GIRO ANTICIPADO,MODULOS LED Y SUS ACCESORIOS,suspendido,0,11
77603410,03,01,2017-11-29,2017-09-29,Friday,September,2017,2017-10-10,509,2014-05-02 10:35:22.637,107.0,ESPAÑA,AEREO,KG,GIRO ANTICIPADO,MODULOS LED Y SUS ACCESORIOS,suspendido,0,11
77603410,05,01,2017-11-29,2017-09-29,Friday,September,2017,2017-10-10,509,2014-05-02 10:35:22.637,306.0,ESPAÑA,AEREO,KG,GIRO ANTICIPADO,MODULOS LED Y SUS ACCESORIOS,suspendido,0,11
77603410,08,01,2017-11-29,2017-09-29,Friday,September,2017,2017-10-10,509,2014-05-02 10:35:22.637,1000.0,ESPAÑA,AEREO,KG,GIRO ANTICIPADO,MODULOS LED Y SUS ACCESORIOS,suspendido,0,11
77603410,10,01,2017-11-29,2017-09-29,Friday,September,2017,2017-10-10,509,2014-05-02 10:35:22.637,1000.0,ESPAÑA,AEREO,KG,GIRO ANTICIPADO,MODULOS LED Y SUS ACCESORIOS,suspendido,0,11
77603410,02,01,2017-11-29,2017-09-29,Friday,September,2017,2017-10-10,509,2014-05-02 10:35:22.637,600.0,ESPAÑA,AEREO,KG,GIRO ANTICIPADO,MODULOS LED Y SUS ACCESORIOS,suspendido,0,11
77603410,04,01,2017-11-29,2017-09-29,Friday,September,2017,2017-10-10,509,2014-05-02 10:35:22.637,2000.0,ESPAÑA,AEREO,KG,GIRO ANTICIPADO,COMPONENTES ELECTRONICOS,suspendido,0,11
77603426,01,01,2017-11-28,2017-10-25,Wednesday,October,2017,2017-11-02,509,2014-05-02 10:35:22.637,3000.0,ESPAÑA,AEREO,KG,GIRO ANTICIPADO,MODULOS LED Y SUS ACCESORIOS,suspendido,0,8
77603277,05,01,2017-11-24,2017-09-27,Wednesday,September,2017,2017-10-10,9401279,2014-05-02 10:32:03.927,5901.99732,MEXICO,MARITIMO,LB,GIRO ANTICIPADO,BOBINAS Y DISCOS DE ALUMINIO,suspendido,0,13
77603277,04,01,2017-11-24,2017-09-27,Wednesday,September,2017,2017-10-10,9401279,2014-05-02 10:32:03.927,13840.003719,MEXICO,MARITIMO,OZ,GIRO ANTICIPADO,BOBINAS Y DISCOS DE ALUMINIO,suspendido,0,13
77603277,06,01,2017-11-24,2017-09-27,Wednesday,September,2017,2017-10-10,9401279,2014-05-02 10:32:03.927,4105.99896,MEXICO,MARITIMO,OZ,GIRO ANTICIPADO,BOBINAS Y DISCOS DE ALUMINIO,suspendido,0,13
77603277,01,01,2017-11-24,2017-09-27,Wednesday,September,2017,2017-10-10,9401279,2014-05-02 10:32:03.927,320.001486,MEXICO,MARITIMO,LB,GIRO ANTICIPADO,BOBINAS Y DISCOS DE ALUMINIO,suspendido,0,13
77603277,02,01,2017-11-24,2017-09-27,Wednesday,September,2017,2017-10-10,9401279,2014-05-02 10:32:03.927,430.00191,MEXICO,MARITIMO,LB,GIRO ANTICIPADO,BOBINAS Y DISCOS DE ALUMINIO,suspendido,0,13
77603507,01,01,2017-11-24,2017-09-15,Friday,September,2017,2017-09-18,28098,2014-05-02 10:27:59.140,240.0,CHINA,MARITIMO,OZ,GIRO ANTICIPADO,OTROS,suspendido,0,3
77603277,03,01,2017-11-24,2017-09-27,Wednesday,September,2017,2017-10-24,9401279,2014-05-02 10:32:03.927,7119.005304,MEXICO,MARITIMO,OZ,GIRO ANTICIPADO,BOBINAS Y DISCOS DE ALUMINIO,suspendido,0,27
77604333,01,01,2017-11-21,2017-11-15,Wednesday,November,2017,2017-11-08,89897,2014-05-02 10:34:21.120,1040.0,ESTADOS UNIDOS,AEREO,OZ,A 30 DIAS,OTROS,suspendido,1,-7
77603737,01,01,2017-11-14,2017-10-20,Friday,October,2017,2017-10-18,42982,2014-05-02 10:35:15.347,82.0,TAIWAN,AEREO,OZ,GIRO ANTICIPADO,COMPONENTES ELECTRONICOS,activo,1,-2
77602117,01,01,2017-11-01,2017-09-25,Monday,September,2017,2017-09-08,1388112945,2014-10-24 09:31:55.873,40.0,SOUTH KOREA,AEREO,KG,GIRO ANTICIPADO,OTROS,activo,1,-17
77603739,04,01,2017-10-30,2017-09-30,Saturday,September,2017,2017-10-10,889665105,2014-05-02 10:27:45.170,100.0,CANADA,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,10
77603739,10,01,2017-10-30,2017-09-30,Saturday,September,2017,2017-10-10,889665105,2014-05-02 10:27:45.170,2277.0,CANADA,AEREO,LB,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,10
77603739,07,01,2017-10-30,2017-09-30,Saturday,September,2017,2017-10-10,889665105,2014-05-02 10:27:45.170,280.0,CANADA,AEREO,OZ,A 30 DIAS,OTROS,suspendido,0,10
77603739,02,01,2017-10-30,2017-09-30,Saturday,September,2017,2017-10-10,889665105,2014-05-02 10:27:45.170,5000.0,CANADA,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,10
77603739,06,01,2017-10-30,2017-09-30,Saturday,September,2017,2017-10-10,889665105,2014-05-02 10:27:45.170,100.0,CANADA,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,10
77603739,12,01,2017-10-30,2017-09-30,Saturday,September,2017,2017-10-10,889665105,2014-05-02 10:27:45.170,300.0,CANADA,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,10
77603739,01,01,2017-10-30,2017-09-30,Saturday,September,2017,2017-10-10,889665105,2014-05-02 10:27:45.170,120.0,CANADA,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,10
77603739,03,01,2017-10-30,2017-09-30,Saturday,September,2017,2017-10-10,889665105,2014-05-02 10:27:45.170,300.0,CANADA,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,10
77603739,08,01,2017-10-30,2017-09-30,Saturday,September,2017,2017-10-10,889665105,2014-05-02 10:27:45.170,100.0,CANADA,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,10
77603739,11,01,2017-10-30,2017-09-30,Saturday,September,2017,2017-10-10,889665105,2014-05-02 10:27:45.170,215.0,CANADA,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,10
77603739,05,01,2017-10-30,2017-09-30,Saturday,September,2017,2017-10-10,889665105,2014-05-02 10:27:45.170,100.0,CANADA,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,10
77603739,09,01,2017-10-30,2017-09-30,Saturday,September,2017,2017-10-10,889665105,2014-05-02 10:27:45.170,100.0,CANADA,AEREO,OZ,A 30 DIAS,COMPONENTES ELECTRONICOS,suspendido,0,10
77599293,01,01,2017-10-25,2017-08-30,Wednesday,August,2017,2017-08-28,509,2014-05-02 10:35:22.637,20000.0,ESPAÑA,AEREO,UD,GIRO ANTICIPADO,PORTALAMPARAS,suspendido,1,-2
77603143,01,01,2017-10-25,2017-10-10,Tuesday,October,2017,2017-10-10,0E020,2014-05-01 13:55:13.693,200.0,ESPAÑA,AEREO,KG,GIRO ANTICIPADO,OTROS,suspendido,1,0
77599293,02,01,2017-10-25,2017-05-12,Friday,May,2017,2017-08-28,509,2014-05-02 10:35:22.637,180.0,ESPAÑA,AEREO,KG,GIRO ANTICIPADO,MODULOS LED Y SUS ACCESORIOS,suspendido,0,108
77603143,02,01,2017-10-25,2017-10-10,Tuesday,October,2017,2017-10-10,0E020,2014-05-01 13:55:13.693,200.0,ESPAÑA,AEREO,KG,GIRO ANTICIPADO,OTROS,suspendido,1,0
77602804,01,01,2017-10-24,2017-08-15,Tuesday,August,2017,2017-08-18,28098,2014-05-02 10:27:59.140,108.0,CHINA,AEREO,OZ,GIRO ANTICIPADO,OTROS,suspendido,0,3
